param,shape0,shape1,rank_max,n_sigma,method,effective_rank,stable_rank,spectral_norm,frobenius_norm,sigma_sum,erank_over_rankmax,optimizer,chinchilla,run_name
blocks.1.feed_forward.w1.weight,1024,256,256,256,gram_exact,239.7761358411452,76.010846922078,10.846968650817871,94.56941986083984,1422.4984130859375,0.9366255306294734,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.1.feed_forward.w2.weight,256,1024,256,256,gram_exact,234.24360913378308,49.61353500144083,6.616048812866211,46.6019172668457,685.5477294921875,0.9150140981788402,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.1.feed_forward.w3.weight,1024,256,256,256,gram_exact,239.67409676830994,86.62564074094031,10.461071968078613,97.36521911621094,1464.7901611328125,0.9362269405012107,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.2.attention.w_q.weight,256,256,256,256,gram_exact,173.42278681787928,22.765551588692247,8.143939018249512,38.85735321044922,461.87939453125,0.677432761007341,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.2.attention.w_k.weight,256,256,256,256,gram_exact,187.9467706673625,22.643062541310435,7.795328140258789,37.09382629394531,469.8632507324219,0.7341670729193848,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.2.attention.w_v.weight,256,256,256,256,gram_exact,194.87062750717433,44.15392946995637,7.10962438583374,47.242271423339844,613.2321166992188,0.7612133886998997,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.2.attention.w_out.weight,256,256,256,256,gram_exact,186.6982079320378,44.44031119562766,6.669797420501709,44.46323013305664,560.9827880859375,0.7292898747345227,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.2.feed_forward.w1.weight,1024,256,256,256,gram_exact,240.0347425302016,69.02111715204049,10.750494003295898,89.31494903564453,1344.1766357421875,0.9376357130086,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.2.feed_forward.w2.weight,256,1024,256,256,gram_exact,233.31539239298775,51.715197812549484,6.749884605407715,48.54114532470703,712.6416015625,0.9113882515351084,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.2.feed_forward.w3.weight,1024,256,256,256,gram_exact,240.0346568838749,74.67252088412788,11.031682968139648,95.3294448852539,1435.16650390625,0.9376353784526363,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.3.attention.w_q.weight,256,256,256,256,gram_exact,162.902237993849,18.244710481127697,6.740171432495117,28.78978157043457,327.7752990722656,0.6363368671634727,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.3.attention.w_k.weight,256,256,256,256,gram_exact,144.1455820090538,25.01097714755999,7.215244293212891,36.08415985107422,369.0448913574219,0.5630686797228664,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.3.attention.w_v.weight,256,256,256,256,gram_exact,194.84013479970272,48.307980352689704,7.732134819030762,53.741249084472656,703.0353393554688,0.7610942765613388,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.3.attention.w_out.weight,256,256,256,256,gram_exact,186.59905028390918,34.21172397818961,8.64949893951416,50.59151840209961,644.9783325195312,0.7289025401715202,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.3.feed_forward.w1.weight,1024,256,256,256,gram_exact,239.4513975167483,58.63007713913487,11.312294960021973,86.61957550048828,1300.7923583984375,0.935357021549798,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.3.feed_forward.w2.weight,256,1024,256,256,gram_exact,238.27578176166415,54.84288374325795,6.678497314453125,49.458805084228516,738.9806518554688,0.9307647725065006,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.3.feed_forward.w3.weight,1024,256,256,256,gram_exact,241.7890064583827,66.5380850520689,11.527420997619629,94.03121185302734,1424.982666015625,0.9444883064780574,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.4.attention.w_q.weight,256,256,256,256,gram_exact,160.27523918172704,21.139122519470256,7.596980571746826,34.92881774902344,393.0252990722656,0.6260751530536213,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.4.attention.w_k.weight,256,256,256,256,gram_exact,172.38827996745633,28.257832182896244,6.773616313934326,36.00726318359375,426.64300537109375,0.6733917186228763,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.4.attention.w_v.weight,256,256,256,256,gram_exact,195.66975497502418,48.522730077292515,8.235819816589355,57.369110107421875,753.4149169921875,0.7643349803711882,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.4.attention.w_out.weight,256,256,256,256,gram_exact,194.0566848274414,43.66268934863163,8.158499717712402,53.90939712524414,706.2606201171875,0.7580339251071929,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.4.feed_forward.w1.weight,1024,256,256,256,gram_exact,241.32924533909994,54.38009974881081,11.88638973236084,87.65467834472656,1326.4510498046875,0.9426923646058591,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.4.feed_forward.w2.weight,256,1024,256,256,gram_exact,238.71171047916266,57.54242068492135,6.670543193817139,50.601070404052734,758.246337890625,0.9324676190592291,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.4.feed_forward.w3.weight,1024,256,256,256,gram_exact,243.51031089332395,83.1849330008223,10.607826232910156,96.75053405761719,1476.7880859375,0.9512121519270467,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.5.attention.w_q.weight,256,256,256,256,gram_exact,162.79552593726865,15.23167691331289,9.288141250610352,36.24949645996094,407.1980895996094,0.6359200231924557,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.5.attention.w_k.weight,256,256,256,256,gram_exact,174.93600400500048,26.61333096846312,7.20945405960083,37.192138671875,445.7018737792969,0.6833437656445331,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.5.attention.w_v.weight,256,256,256,256,gram_exact,185.4845623488268,44.79809532940568,8.93347454071045,59.79280090332031,752.2203369140625,0.7245490716751047,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.5.attention.w_out.weight,256,256,256,256,gram_exact,196.27725430064046,57.977239282073484,7.364858150482178,56.07794952392578,739.268310546875,0.7667080246118768,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.5.feed_forward.w1.weight,1024,256,256,256,gram_exact,239.27230340176476,37.9018499258337,14.141023635864258,87.0594482421875,1305.4180908203125,0.9346574351631436,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.5.feed_forward.w2.weight,256,1024,256,256,gram_exact,241.04811004328306,69.48663246024007,6.17390251159668,51.46525955200195,778.1494140625,0.9415941798565745,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
blocks.5.feed_forward.w3.weight,1024,256,256,256,gram_exact,242.5445347644894,81.20045436750388,10.55119800567627,95.07916259765625,1445.475830078125,0.9474395889237868,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
lm_head.w_out.weight,100352,256,256,256,gram_exact,234.0920711716875,3.491505525250397,532.6596069335938,994.2548828125,13483.201171875,0.9144221530144043,muon,2,MuonExpt3-0.06B-chinchilla-2-muon-muonlr1.4e-2-adamwlr1.0e-2-wsd
