param,shape0,shape1,rank_max,n_sigma,method,effective_rank,stable_rank,spectral_norm,frobenius_norm,sigma_sum,erank_over_rankmax,optimizer,chinchilla,run_name
blocks.1.feed_forward.w3.weight,1024,256,256,256,gram_exact,240.18621754164664,83.54742188125661,5.4640021324157715,49.94376754760742,753.6603393554688,0.9382274122720572,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.2.attention.w_q.weight,256,256,256,256,gram_exact,129.1466088869311,20.656092105299315,4.565082550048828,20.747798919677734,210.73748779296875,0.5044789409645746,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.2.attention.w_k.weight,256,256,256,256,gram_exact,159.471736938943,16.221624858510644,5.079500198364258,20.45824432373047,233.4058380126953,0.6229364724177461,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.2.attention.w_v.weight,256,256,256,256,gram_exact,186.85802085399132,45.211428403535535,3.659259557723999,24.604646682739258,311.4713439941406,0.7299141439609036,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.2.attention.w_out.weight,256,256,256,256,gram_exact,194.6844294683984,19.885044171122804,5.306699752807617,23.663972854614258,306.1661682128906,0.7604860526109313,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.2.feed_forward.w1.weight,1024,256,256,256,gram_exact,232.4631795459074,25.874681907697415,11.493103981018066,58.46249771118164,851.0347290039062,0.9080592951012008,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.2.feed_forward.w2.weight,256,1024,256,256,gram_exact,230.86978545924538,22.49441568747012,10.61701774597168,50.355125427246094,728.7323608398438,0.9018350994501773,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.2.feed_forward.w3.weight,1024,256,256,256,gram_exact,240.32928118484392,85.56064508912931,5.372824192047119,49.69853973388672,749.9056396484375,0.9387862546282966,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.3.attention.w_q.weight,256,256,256,256,gram_exact,85.9152157238274,20.696328819676996,2.999999761581421,13.647940635681152,113.80155944824219,0.3356063114212008,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.3.attention.w_k.weight,256,256,256,256,gram_exact,77.6550228710747,15.206195362088318,5.331424236297607,20.789915084838867,155.19503784179688,0.30333993309013557,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.3.attention.w_v.weight,256,256,256,256,gram_exact,192.303083543446,48.658951735162006,3.3114266395568848,23.09916114807129,300.1631164550781,0.751183920091586,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.3.attention.w_out.weight,256,256,256,256,gram_exact,193.83627324418393,16.109158228771467,5.262702465057373,21.12249755859375,273.46099853515625,0.7571729423600935,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.3.feed_forward.w1.weight,1024,256,256,256,gram_exact,230.53105008299795,22.674711219244042,11.121857643127441,52.96044921875,764.8209838867188,0.9005119143867107,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.3.feed_forward.w2.weight,256,1024,256,256,gram_exact,239.20328087617906,28.868703035433278,9.18527603149414,49.35258483886719,736.9869995117188,0.9343878159225745,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.3.feed_forward.w3.weight,1024,256,256,256,gram_exact,240.8462434830414,68.38601114097915,5.864532947540283,48.49772262573242,732.3955078125,0.9408056386056305,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.4.attention.w_q.weight,256,256,256,256,gram_exact,133.4489544214792,10.952502569902995,6.744872093200684,22.321842193603516,225.45870971679688,0.5212849782089031,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.4.attention.w_k.weight,256,256,256,256,gram_exact,142.10044732097512,22.12226335716059,4.668319225311279,21.957122802734375,227.35597229003906,0.5550798723475591,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.4.attention.w_v.weight,256,256,256,256,gram_exact,187.99462390423636,46.6999956339112,3.9236061573028564,26.812891006469727,341.96038818359375,0.7343539996259233,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.4.attention.w_out.weight,256,256,256,256,gram_exact,202.45412048654111,12.648167528762727,6.872835159301758,24.442710876464844,326.80859375,0.7908364081505512,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.4.feed_forward.w1.weight,1024,256,256,256,gram_exact,226.2667280043911,23.275498547493807,10.136283874511719,48.902679443359375,696.8898315429688,0.8838544062671527,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.4.feed_forward.w2.weight,256,1024,256,256,gram_exact,241.10661599007176,36.853651159786416,8.459561347961426,51.356136322021484,775.498779296875,0.9418227187112178,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.4.feed_forward.w3.weight,1024,256,256,256,gram_exact,235.48728147297695,70.77067218006523,6.049125671386719,50.88892364501953,755.24365234375,0.9198721932538162,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.5.attention.w_q.weight,256,256,256,256,gram_exact,139.8370053355304,14.148511697710445,5.755731105804443,21.649890899658203,222.86911010742188,0.5462383020919156,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.5.attention.w_k.weight,256,256,256,256,gram_exact,161.74269619499907,20.943426688370675,4.507613182067871,20.628612518310547,233.704345703125,0.6318074070117151,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.5.attention.w_v.weight,256,256,256,256,gram_exact,190.51314015184934,39.689971100563376,4.072923183441162,25.659393310546875,325.3034973144531,0.7441919537181615,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.5.attention.w_out.weight,256,256,256,256,gram_exact,193.0949598464699,21.274452231464466,5.332429885864258,24.595417022705078,319.7699279785156,0.754277186900273,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.5.feed_forward.w1.weight,1024,256,256,256,gram_exact,228.80243466095465,25.144097558431547,8.694225311279297,43.59667205810547,625.4556884765625,0.8937595103943541,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.5.feed_forward.w2.weight,256,1024,256,256,gram_exact,241.49428293925212,32.279429794974384,8.640804290771484,49.09322738647461,741.4312744140625,0.9433370427314536,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
blocks.5.feed_forward.w3.weight,1024,256,256,256,gram_exact,234.8379945391784,26.865558830965092,9.478521347045898,49.12955856323242,723.6290283203125,0.9173359161686656,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
lm_head.w_out.weight,100352,256,256,256,gram_exact,238.0269692903307,3.388868465572798,539.4553833007812,991.7794799804688,13622.037109375,0.9297928487903543,adamw,128,MuonExpt3-0.06B-chinchilla-128-adamw-lr1.0e-2-wsd
