param,shape0,shape1,rank_max,n_sigma,method,effective_rank,stable_rank,spectral_norm,frobenius_norm,sigma_sum,erank_over_rankmax,optimizer,chinchilla,run_name
embeddings.weight,100352,256,256,256,gram_exact,241.1678215236681,18.479130062341156,649.7271118164062,2788.82080078125,41729.24609375,0.9420618028268285,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.0.attention.w_q.weight,256,256,256,256,gram_exact,179.24090558096142,14.85776629622865,8.175389289855957,31.5125732421875,380.6441955566406,0.7001597874256306,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.0.attention.w_k.weight,256,256,256,256,gram_exact,178.26722436185696,8.788655502604993,10.940686225891113,32.43429183959961,385.57855224609375,0.6963563451635038,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.0.attention.w_v.weight,256,256,256,256,gram_exact,205.14815939701919,67.34254448198975,4.354548454284668,35.73444747924805,484.24786376953125,0.8013599976446062,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.0.attention.w_out.weight,256,256,256,256,gram_exact,211.61262922471872,49.08440357243175,4.909717559814453,34.39753341674805,477.0771179199219,0.8266118329090575,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.0.feed_forward.w1.weight,1024,256,256,256,gram_exact,234.85024915653312,32.40508440115888,13.01175308227539,74.07067108154297,1090.3218994140625,0.9173837857677075,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.0.feed_forward.w2.weight,256,1024,256,256,gram_exact,245.3709947376486,71.83922432821777,4.51140832901001,38.23816680908203,587.1778564453125,0.9584804481939398,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.0.feed_forward.w3.weight,1024,256,256,256,gram_exact,239.14500862905817,58.65903743889168,10.340484619140625,79.1977310180664,1187.272216796875,0.9341601899572585,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.1.attention.w_q.weight,256,256,256,256,gram_exact,176.027038162546,16.775222652177128,7.298425197601318,29.89248275756836,359.2268371582031,0.6876056178224453,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.1.attention.w_k.weight,256,256,256,256,gram_exact,182.31333014952762,19.263877140110413,6.6092209815979,29.008209228515625,358.0675048828125,0.7121614458965922,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.1.attention.w_v.weight,256,256,256,256,gram_exact,199.14154335082452,41.35759518072668,5.652706623077393,36.35242462158203,479.5374450683594,0.7778966537141583,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.1.attention.w_out.weight,256,256,256,256,gram_exact,198.04606772664349,41.17873629515678,5.3080973625183105,34.062320709228516,448.8675842285156,0.7736174520572011,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
blocks.1.feed_forward.w1.weight,1024,256,256,256,gram_exact,232.37205617157593,66.10711706718412,9.037550926208496,73.48168182373047,1075.4871826171875,0.9077033444202185,muon,8,MuonExpt3-0.06B-chinchilla-8-muon-muonlr7.0e-3-adamwlr1.0e-2-wsd
