param,shape0,shape1,rank_max,n_sigma,method,effective_rank,stable_rank,spectral_norm,frobenius_norm,sigma_sum,erank_over_rankmax,optimizer,chinchilla,run_name
embeddings.weight,100352,256,256,256,gram_exact,246.2443830789012,17.37531469309933,746.9490356445312,3108.839599609375,47499.046875,0.9618921214019578,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.0.attention.w_q.weight,256,256,256,256,gram_exact,166.44445798834886,18.910795612542724,6.4013671875,27.837261199951172,327.83624267578125,0.6501736640169877,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.0.attention.w_k.weight,256,256,256,256,gram_exact,169.13356828039792,13.738784600657374,7.861238479614258,29.138267517089844,344.52142333984375,0.6606780010953044,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.0.attention.w_v.weight,256,256,256,256,gram_exact,198.30649523710258,55.551796834006744,4.5811333656311035,34.1445426940918,451.8457946777344,0.774634747019932,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.0.attention.w_out.weight,256,256,256,256,gram_exact,194.03374923214756,22.58296025921421,7.007287979125977,33.29960250854492,434.1322937011719,0.7579443329380764,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.0.feed_forward.w1.weight,1024,256,256,256,gram_exact,236.72331529104292,51.8551826375249,8.896261215209961,64.06285095214844,951.8961791992188,0.9247004503556364,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.0.feed_forward.w2.weight,256,1024,256,256,gram_exact,241.40984289369078,41.24601380370379,5.624873161315918,36.124996185302734,545.9716796875,0.9430071988034796,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.0.feed_forward.w3.weight,1024,256,256,256,gram_exact,239.70044033490217,66.27443296400084,9.111207962036133,74.17424774169922,1115.1229248046875,0.9363298450582116,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.1.attention.w_q.weight,256,256,256,256,gram_exact,166.6768781835345,16.91033790431416,7.51318359375,30.895734786987305,359.7002868652344,0.6510815554044317,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.1.attention.w_k.weight,256,256,256,256,gram_exact,176.89497379208785,18.51607115170792,7.2425408363342285,31.16474151611328,380.82086181640625,0.6909959913753432,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.1.attention.w_v.weight,256,256,256,256,gram_exact,190.54828219942334,34.30295840516345,5.906742095947266,34.59492492675781,442.8247375488281,0.7443292273414974,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.1.attention.w_out.weight,256,256,256,256,gram_exact,186.6871391991254,24.68191694815826,6.786057949066162,33.7136344909668,426.1405944824219,0.7292466374965836,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.1.feed_forward.w1.weight,1024,256,256,256,gram_exact,235.4400603588351,66.97518473760579,7.74489164352417,63.38325881958008,938.8193359375,0.9196877357766996,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.1.feed_forward.w2.weight,256,1024,256,256,gram_exact,232.28272420483935,39.46721975216927,5.465203285217285,34.33427429199219,500.96466064453125,0.9073543914251537,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.1.feed_forward.w3.weight,1024,256,256,256,gram_exact,237.65727740577154,74.5055009399434,8.448572158813477,72.92577362060547,1089.0592041015625,0.9283487398662951,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.2.attention.w_q.weight,256,256,256,256,gram_exact,159.4056355992085,17.690568828409504,7.6089396476745605,32.003204345703125,354.4680480957031,0.6226782640594082,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
blocks.2.attention.w_k.weight,256,256,256,256,gram_exact,184.52319040476343,21.708563859611008,7.103161811828613,33.09525680541992,410.3766784667969,0.7207937125186071,muon,32,MuonExpt3-0.06B-chinchilla-32-muon-muonlr5.0e-3-adamwlr7.0e-3-wsd
