param,shape0,shape1,rank_max,n_sigma,method,effective_rank,stable_rank,spectral_norm,frobenius_norm,sigma_sum,erank_over_rankmax,optimizer,chinchilla,run_name
blocks.3.attention.w_k.weight,256,256,256,256,gram_exact,155.31986745948558,10.864136171441642,7.475168228149414,24.638713836669922,271.85467529296875,0.6067182322636155,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.3.attention.w_v.weight,256,256,256,256,gram_exact,173.79950677080492,31.968490397998146,5.541667461395264,31.332897186279297,377.78009033203125,0.6789043233234567,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.3.attention.w_out.weight,256,256,256,256,gram_exact,172.37081841514367,11.13328179287313,8.982362747192383,29.971004486083984,355.2828063964844,0.673323509434155,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.3.feed_forward.w1.weight,1024,256,256,256,gram_exact,233.31788588807692,11.619007628354531,21.56396484375,73.50511932373047,1063.0379638671875,0.9113979917503005,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.3.feed_forward.w2.weight,256,1024,256,256,gram_exact,235.59609980363786,25.817352137496577,14.311552047729492,72.71883392333984,1070.8553466796875,0.9202972648579604,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.3.feed_forward.w3.weight,1024,256,256,256,gram_exact,235.15095838763872,35.9718150723877,12.297968864440918,73.7596435546875,1086.386962890625,0.9185584312017138,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.4.attention.w_q.weight,256,256,256,256,gram_exact,157.3699284331171,13.951031016298964,7.844131946563721,29.298616409301758,324.5191345214844,0.6147262829418637,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.4.attention.w_k.weight,256,256,256,256,gram_exact,171.15186250807304,11.781320864832804,7.411852836608887,25.44035530090332,298.8923645019531,0.6685619629221603,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.4.attention.w_v.weight,256,256,256,256,gram_exact,184.01296028009168,38.78432488194248,5.185043811798096,32.290870666503906,404.9601135253906,0.7188006260941081,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.4.attention.w_out.weight,256,256,256,256,gram_exact,180.1225447448907,24.29515240356697,6.455410003662109,31.81871795654297,391.3298034667969,0.7036036904097293,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.4.feed_forward.w1.weight,1024,256,256,256,gram_exact,233.46162946112216,14.416997330939347,17.63810157775879,66.97186279296875,972.1060180664062,0.9119594900825084,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.4.feed_forward.w2.weight,256,1024,256,256,gram_exact,231.6213692549159,27.047110652252123,13.214642524719238,68.72564697265625,996.0180053710938,0.9047709736520152,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.4.feed_forward.w3.weight,1024,256,256,256,gram_exact,238.54967282141124,54.96916327738587,9.423815727233887,69.8698959350586,1044.7935791015625,0.9318346594586376,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.5.attention.w_q.weight,256,256,256,256,gram_exact,135.67646444907356,6.299283660812248,11.91409683227539,29.902385711669922,293.5708312988281,0.5299861892541936,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.5.attention.w_k.weight,256,256,256,256,gram_exact,150.01964921937116,20.35848638176537,5.629550933837891,25.4007568359375,270.4341735839844,0.5860142547631686,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.5.attention.w_v.weight,256,256,256,256,gram_exact,180.0321099872989,40.714394506757124,5.266043663024902,33.60146713256836,414.97698974609375,0.7032504296378863,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.5.attention.w_out.weight,256,256,256,256,gram_exact,185.46245197662284,19.870689861671085,7.9576096534729,35.47224807739258,451.2471008300781,0.724462703033683,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.5.feed_forward.w1.weight,1024,256,256,256,gram_exact,232.69528741983189,20.007727761751994,14.671066284179688,65.62409973144531,952.4541015625,0.9089659664837183,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.5.feed_forward.w2.weight,256,1024,256,256,gram_exact,239.4040999350281,26.65076349823689,12.601831436157227,65.05658721923828,973.62841796875,0.9351722653712036,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
blocks.5.feed_forward.w3.weight,1024,256,256,256,gram_exact,237.23648419150112,31.45404043665154,12.782649040222168,71.69070434570312,1064.109375,0.9267050163730512,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
lm_head.w_out.weight,100352,256,256,256,gram_exact,233.0087447519606,3.4179446172168615,544.5219116210938,1005.5596923828125,13541.67578125,0.9101904091873461,adamw,2,MuonExpt3-0.06B-chinchilla-2-adamw-lr1.0e-2-wsd
