param,shape0,shape1,rank_max,n_sigma,method,effective_rank,stable_rank,spectral_norm,frobenius_norm,sigma_sum,erank_over_rankmax,optimizer,chinchilla,run_name
blocks.4.attention.w_q.weight,256,256,256,256,gram_exact,132.80749628791395,10.964043745892024,7.143293380737305,23.6528377532959,238.02169799804688,0.5187792823746639,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.4.attention.w_k.weight,256,256,256,256,gram_exact,144.7697834281999,27.13114632354567,4.478944301605225,23.32974624633789,245.18658447265625,0.5655069665164059,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.4.attention.w_v.weight,256,256,256,256,gram_exact,189.49490256581532,53.224829270949364,3.9075348377227783,28.507535934448242,365.9081726074219,0.7402144631477161,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.4.attention.w_out.weight,256,256,256,256,gram_exact,200.94836965594334,15.387983308847865,6.907984733581543,27.0982723236084,361.6977844238281,0.7849545689685287,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.4.feed_forward.w1.weight,1024,256,256,256,gram_exact,222.62334858424353,22.18320844032476,11.318103790283203,53.30759811401367,751.091552734375,0.8696224554072013,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.4.feed_forward.w2.weight,256,1024,256,256,gram_exact,241.3318176442868,36.736832995038995,9.469817161560059,57.39784622192383,867.6599731445312,0.9427024126729953,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.4.feed_forward.w3.weight,1024,256,256,256,gram_exact,231.4077453252072,70.27316497809852,6.7684102058410645,56.7393798828125,831.8258666992188,0.9039365051765906,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.5.attention.w_q.weight,256,256,256,256,gram_exact,149.23757796100503,14.534204304844977,6.119594097137451,23.33017349243164,251.89149475097656,0.5829592889101759,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.5.attention.w_k.weight,256,256,256,256,gram_exact,162.99409975636323,15.904942512588729,5.249904155731201,20.93712615966797,238.61917114257812,0.6366957021732939,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.5.attention.w_v.weight,256,256,256,256,gram_exact,194.00028119284113,40.72156296850772,4.219189643859863,26.92406463623047,347.952392578125,0.7578135984095357,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.5.attention.w_out.weight,256,256,256,256,gram_exact,197.4329754633238,14.69350442807272,6.967240810394287,26.706865310668945,351.25299072265625,0.7712225604036086,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.5.feed_forward.w1.weight,1024,256,256,256,gram_exact,229.97853786932978,25.78806988502912,9.316514015197754,47.3115234375,681.6032104492188,0.8983536635520695,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.5.feed_forward.w2.weight,256,1024,256,256,gram_exact,240.63746582014693,37.37586804532888,8.82345962524414,53.94342803955078,812.7357177734375,0.9399901008599489,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
blocks.5.feed_forward.w3.weight,1024,256,256,256,gram_exact,235.07744677485286,22.549697952473803,11.501801490783691,54.618499755859375,803.8865966796875,0.918271276464269,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
lm_head.w_out.weight,100352,256,256,256,gram_exact,238.9484119171708,3.5554914962224515,518.4378051757812,976.2376098632812,13533.931640625,0.9333922340514484,adamw,64,MuonExpt3-0.06B-chinchilla-64-adamw-lr1.0e-2-wsd
