param,shape0,shape1,rank_max,n_sigma,method,effective_rank,stable_rank,spectral_norm,frobenius_norm,sigma_sum,erank_over_rankmax,optimizer,chinchilla,run_name
blocks.4.attention.w_v.weight,256,256,256,256,gram_exact,197.43527236915642,50.475733054111146,4.137505531311035,29.39536476135254,386.5546569824219,0.7712315326920173,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.4.attention.w_out.weight,256,256,256,256,gram_exact,181.39345908938262,10.494348589391375,8.182670593261719,26.507705688476562,325.6846923828125,0.7085681995679008,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.4.feed_forward.w1.weight,1024,256,256,256,gram_exact,235.17892695155456,41.03140171818172,8.60210132598877,55.10185623168945,811.2841186523438,0.91866768340451,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.4.feed_forward.w2.weight,256,1024,256,256,gram_exact,235.56694568695573,26.29245067014441,11.219301223754883,57.52872848510742,848.6943359375,0.9201833815896708,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.4.feed_forward.w3.weight,1024,256,256,256,gram_exact,241.19862818651742,72.89187131605833,6.745822906494141,57.59404373168945,870.9494018554688,0.9421821413535837,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.5.attention.w_q.weight,256,256,256,256,gram_exact,126.04986914452175,10.656726611251662,7.5860395431518555,24.764286041259766,239.3573455810547,0.4923823013457881,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.5.attention.w_k.weight,256,256,256,256,gram_exact,137.52408575955107,21.338758062906468,4.69605827331543,21.692916870117188,221.61312866210938,0.5372034599982464,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.5.attention.w_v.weight,256,256,256,256,gram_exact,178.3195735962857,39.01747925906552,4.904884338378906,30.637826919555664,374.5560607910156,0.696560834360491,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.5.attention.w_out.weight,256,256,256,256,gram_exact,194.11870504860926,33.25458385970451,4.943554401397705,28.50784683227539,375.22174072265625,0.7582761915961299,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.5.feed_forward.w1.weight,1024,256,256,256,gram_exact,228.95484896812982,32.33433771405582,8.705465316772461,49.5026741027832,710.9596557617188,0.8943548787817571,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.5.feed_forward.w2.weight,256,1024,256,256,gram_exact,242.24738531101687,48.60227798804709,7.943850517272949,55.38126754760742,840.1241455078125,0.9462788488711597,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
blocks.5.feed_forward.w3.weight,1024,256,256,256,gram_exact,234.91684582037712,30.9422614304694,10.307382583618164,57.33602523803711,844.5678100585938,0.9176439289858481,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
lm_head.w_out.weight,100352,256,256,256,gram_exact,240.61969717549462,4.305210827935193,451.2222595214844,934.9804077148438,13295.751953125,0.9399206920917759,adamw,16,MuonExpt3-0.06B-chinchilla-16-adamw-lr7.0e-3-wsd
