param,shape0,shape1,rank_max,n_sigma,method,effective_rank,stable_rank,spectral_norm,frobenius_norm,sigma_sum,erank_over_rankmax,optimizer,chinchilla,run_name
blocks.1.feed_forward.w1.weight,1024,256,256,256,gram_exact,238.15502117715846,77.96112891321428,9.875916481018066,87.20096588134766,1304.50146484375,0.9302930514732752,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.1.feed_forward.w2.weight,256,1024,256,256,gram_exact,228.5172922780497,36.63800575195496,7.111984729766846,43.048866271972656,618.881103515625,0.8926456729611316,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.1.feed_forward.w3.weight,1024,256,256,256,gram_exact,238.2250125007904,80.9106649025059,10.19127368927002,91.67185974121094,1372.06494140625,0.9305664550812125,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.2.attention.w_q.weight,256,256,256,256,gram_exact,165.75180970739547,18.76268943116188,8.510336875915527,36.863258361816406,424.0592956542969,0.6474680066695135,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.2.attention.w_k.weight,256,256,256,256,gram_exact,183.90398534419984,22.86235948698114,7.644954681396484,36.55399703979492,456.45977783203125,0.7183749427507806,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.2.attention.w_v.weight,256,256,256,256,gram_exact,191.24258529208782,47.02013862525871,6.473084449768066,44.38671112060547,570.3479614257812,0.7470413487972181,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.2.attention.w_out.weight,256,256,256,256,gram_exact,187.42090416861677,38.5146536896672,6.6629815101623535,41.350547790527344,523.8412475585938,0.7321129069086593,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.2.feed_forward.w1.weight,1024,256,256,256,gram_exact,239.85119240367905,66.26172288557173,10.15549087524414,82.66787719726562,1243.2381591796875,0.9369187203268713,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.2.feed_forward.w2.weight,256,1024,256,256,gram_exact,230.2946471724343,43.46211815052301,6.721533298492432,44.312767028808594,643.3030395507812,0.8995884655173215,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.2.feed_forward.w3.weight,1024,256,256,256,gram_exact,240.14473555851956,71.04525145311557,10.734814643859863,90.48297119140625,1363.11376953125,0.938065373275467,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.3.attention.w_q.weight,256,256,256,256,gram_exact,143.15308679717228,17.207233001251435,7.299883842468262,30.281003952026367,319.684814453125,0.5591917453014542,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.3.attention.w_k.weight,256,256,256,256,gram_exact,129.3225747903877,25.98628843873079,6.13093900680542,31.25346565246582,304.50482177734375,0.505166307774952,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.3.attention.w_v.weight,256,256,256,256,gram_exact,192.76080119747314,41.258568914378245,7.962897300720215,51.1478271484375,663.7598876953125,0.7529718796776295,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.3.attention.w_out.weight,256,256,256,256,gram_exact,187.04505831758976,28.412236882845974,9.242225646972656,49.26383972167969,629.4085083007812,0.730644759053085,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.3.feed_forward.w1.weight,1024,256,256,256,gram_exact,236.303442924801,38.1080758944375,13.260432243347168,81.85984802246094,1214.327880859375,0.9230603239250039,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.3.feed_forward.w2.weight,256,1024,256,256,gram_exact,236.7164814766118,51.895080587149,6.458620071411133,46.52728271484375,691.5281372070312,0.9246737557680148,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.3.feed_forward.w3.weight,1024,256,256,256,gram_exact,241.23978546131065,60.6723227479993,11.263683319091797,87.73648071289062,1326.9124755859375,0.9423429119582447,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.4.attention.w_q.weight,256,256,256,256,gram_exact,159.22542820863418,19.212821878766995,7.9493889808654785,34.84402847290039,388.92974853515625,0.6219743289399773,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.4.attention.w_k.weight,256,256,256,256,gram_exact,177.62022832987006,24.62213312145567,6.99876070022583,34.728267669677734,421.75750732421875,0.6938290169135549,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.4.attention.w_v.weight,256,256,256,256,gram_exact,189.81746347913096,48.43111808328758,7.709222316741943,53.65019607543945,688.09228515625,0.7414744667153553,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.4.attention.w_out.weight,256,256,256,256,gram_exact,190.43575250352583,44.34366124079833,7.8065338134765625,51.984378814697266,672.7435302734375,0.7438896582168978,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.4.feed_forward.w1.weight,1024,256,256,256,gram_exact,239.9422867389221,51.13432071102741,11.341239929199219,81.10012817382812,1220.4952392578125,0.9372745575739144,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.4.feed_forward.w2.weight,256,1024,256,256,gram_exact,238.3082079937095,54.39562249267128,6.371484756469727,46.99235916137695,702.9264526367188,0.9308914374754277,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.4.feed_forward.w3.weight,1024,256,256,256,gram_exact,242.21525347826298,76.70561708585387,10.340984344482422,90.56912231445312,1375.61962890625,0.9461533338994648,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.5.attention.w_q.weight,256,256,256,256,gram_exact,152.59625473920318,14.775347084890285,9.10680866241455,35.00532150268555,374.5868225097656,0.5960791200750124,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.5.attention.w_k.weight,256,256,256,256,gram_exact,163.25399783416907,26.638186455399776,6.724955081939697,34.708900451660156,395.41790771484375,0.6377109290397229,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.5.attention.w_v.weight,256,256,256,256,gram_exact,183.78219157981147,43.068758235424525,8.73879623413086,57.349708557128906,717.1995849609375,0.7178991858586385,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.5.attention.w_out.weight,256,256,256,256,gram_exact,197.54183694828262,47.01280210268473,7.79937219619751,53.476951599121094,708.6480102539062,0.771647800579229,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.5.feed_forward.w1.weight,1024,256,256,256,gram_exact,238.09846324018125,27.258178128714803,15.697996139526367,81.95912170410156,1221.261474609375,0.930072122031958,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.5.feed_forward.w2.weight,256,1024,256,256,gram_exact,241.34642409682925,60.31321898652245,6.213032245635986,48.251888275146484,730.19384765625,0.9427594691282393,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
blocks.5.feed_forward.w3.weight,1024,256,256,256,gram_exact,242.2806594983199,71.32684897415555,10.477071762084961,88.48535919189453,1343.1685791015625,0.9464088261653121,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
lm_head.w_out.weight,100352,256,256,256,gram_exact,236.1904178820902,3.6576309986112268,462.741943359375,883.8209838867188,12155.9482421875,0.9226188198519149,muon,4,MuonExpt3-0.06B-chinchilla-4-muon-muonlr1.0e-2-adamwlr7.0e-3-wsd
